,119,120,121,122,123,124,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168
119,,0.6956634382259105,0.6797366349678196,0.6876391239980533,0.6963158590765637,0.7718942386249215,0.7718942386249215,0.7072103788140681,0.6580086016149386,0.6779967358549179,0.6133220272288636,0.6861181289525375,0.8401276872062033,0.6795200156183695,0.6707160802944669,0.6909656413104034,0.7278624013557662,0.7436739476738363,0.7310354742374414,0.7122890642841689,0.673879275311961,0.8524784651152675,0.6947587080764259,0.6874105891912612,0.6685563122850798,0.7500659138917032,0.7525658111412916,0.6920904994687864,0.7183405175202043,0.7091644852137241,0.7338852004876388,0.6684449737365132,0.7416163447315228,0.6765525539862947,0.8067169721205705,0.7239412741448382,0.7357686057775628,0.7287264776671967,0.703204599713631,0.7455387366440293,0.7199424079826598,0.6776162626959708,0.6919640341206029,0.8014412426967876,0.6618787583786977,0.6946290518539134,0.761771157523151,0.7986574767321978,0.7500937126108821,0.6837048957738024,0.7179897562522104
120,0.6956634382259105,,0.8273651155822979,0.8265981200558996,0.8098973955036793,0.6836333381850451,0.6836333381850451,0.6304622101473111,0.6533716259064002,0.638189078025905,0.5874251062843804,0.7227112112922836,0.707878412146131,0.6610595984616963,0.6626540566224428,0.8305243693802117,0.677076251440087,0.7149403296387403,0.714706015092914,0.7668639926283966,0.623031737464365,0.7049648643011641,0.6442162780051846,0.6680749198586979,0.6449724823810009,0.6865994896814163,0.755082850852325,0.6936472805692341,0.7241333082003069,0.7631139718034715,0.7871668354327133,0.6819185323145821,0.7261100812235872,0.6020623169542247,0.6717297907515041,0.7011099440612873,0.7093908354952507,0.678884165685553,0.7155233878700005,0.7500046062404908,0.7210155761298495,0.6531289749052536,0.6828401387237786,0.7038316027670618,0.6392993914748445,0.6709016445797739,0.691782275115874,0.694295597514081,0.7015813903494018,0.6586688863351425,0.7740855122746682
121,0.6797366349678196,0.8273651155822979,,0.8755145565705713,0.8108905139933733,0.6849693502507807,0.6849693502507807,0.6501268824733465,0.6356450324516034,0.6411101425202472,0.638119936944669,0.7279908878138627,0.6939594915986135,0.6699790488027366,0.635327844224728,0.8823403063662117,0.6967298014839792,0.7167525024797224,0.6909407193061933,0.7587084185140118,0.6191999567285804,0.6963572499005037,0.64689335564201,0.6845086086928645,0.6589632877439267,0.6975013511916474,0.7386287125721642,0.7021600425192501,0.7579099486602934,0.7776308619759655,0.7929974265779262,0.6530664233916333,0.769170165199488,0.6040885804149012,0.6741390137786475,0.7051677926638242,0.7133385689956748,0.684439270934615,0.7277317015944724,0.74382887762071,0.7085421784886679,0.6476583674785475,0.6710208144494322,0.7386774935695894,0.6454865955103156,0.6991052293529045,0.6847594538654105,0.6607415458957595,0.7020991600954328,0.6464655659517655,0.7671034582979848
122,0.6876391239980533,0.8265981200558996,0.8755145565705713,,0.8066637206167354,0.6734371860880705,0.6734371860880705,0.6397402138404731,0.6478164822231584,0.6361171254397833,0.6226012944858393,0.7308786026106275,0.6672294409359247,0.6581620055199882,0.6444267174070284,0.8981501826733143,0.6806202453877709,0.6994643957282991,0.69375193743779,0.7716788564931313,0.6357924472886497,0.6816514696707814,0.636965701238971,0.6719201512701052,0.6706777782396077,0.6950007044406363,0.7441710400220466,0.6748144704999464,0.7275800455606587,0.781289320680497,0.7778789734346816,0.661689814157767,0.7537754776038332,0.6077752402834011,0.6673741747610039,0.7113595626342819,0.706739998417856,0.6733752132828201,0.7063524684319505,0.7334077538893703,0.7108583795312033,0.6415032080480343,0.6737040089356224,0.7133753877813421,0.641681612373509,0.6873825490523191,0.6734894613678766,0.6567404789805589,0.6934880773553426,0.6427319939743564,0.7803469427395451
123,0.6963158590765637,0.8098973955036793,0.8108905139933733,0.8066637206167354,,0.6602294732985339,0.6602294732985339,0.6398498845779287,0.6634139366270116,0.6368148638284811,0.6050928783016971,0.7252574871801017,0.7035455202675985,0.665322448416121,0.647317418404686,0.8182084217325267,0.660990859318223,0.7236522758575334,0.7020581356663573,0.7434193067131516,0.6609739149623335,0.6977063751778755,0.6653227358410768,0.6865753965975651,0.6838625822645429,0.6906717777877385,0.7507948739967374,0.6943252121537781,0.7425618752262371,0.747356197415314,0.7841614436135464,0.6756908751807565,0.7233064395860631,0.6139986658849701,0.6972687164282487,0.6669659293313958,0.7594600618618406,0.693253449843261,0.7183009491763356,0.7518053910038845,0.686035952390969,0.6523602460742157,0.6977421038735937,0.6866284204654607,0.6518856141552789,0.6879888946551375,0.6670252365955045,0.6754429539017821,0.7055840834889994,0.6693153262596487,0.7433233063459755
124,0.7718942386249215,0.6836333381850451,0.6849693502507807,0.6734371860880705,0.6602294732985339,,0.9999999999999991,0.8639638258166764,0.6692630537797569,0.6761226581937184,0.6389995957149859,0.6816593074451827,0.7841397014597673,0.6866319575683544,0.6844388549706606,0.6874356780277229,0.793698048968518,0.8073664650977681,0.7522217290596167,0.7124249776943915,0.7004944492006461,0.7872597451471995,0.7030113764312536,0.7066547885045648,0.6658598800981299,0.7620150053019115,0.7783973296380996,0.7314021883091019,0.7226008318999033,0.7300397814865998,0.7341823353342355,0.6778826034739313,0.7636978936835624,0.7183788141541044,0.7108282733497074,0.7365373351019804,0.7017330948989231,0.714571071335671,0.7097434028961085,0.7765285490750774,0.7358210883739591,0.7039060022370146,0.714990547744934,0.7814846841920714,0.7032849437046808,0.7366310192076276,0.7765809853066881,0.7587635141474675,0.7894080220395856,0.6930779448539537,0.7132356304790582
124,0.7718942386249215,0.6836333381850451,0.6849693502507807,0.6734371860880705,0.6602294732985339,0.9999999999999991,,0.8639638258166764,0.6692630537797569,0.6761226581937184,0.6389995957149859,0.6816593074451827,0.7841397014597673,0.6866319575683544,0.6844388549706606,0.6874356780277229,0.793698048968518,0.8073664650977681,0.7522217290596167,0.7124249776943915,0.7004944492006461,0.7872597451471995,0.7030113764312536,0.7066547885045648,0.6658598800981299,0.7620150053019115,0.7783973296380996,0.7314021883091019,0.7226008318999033,0.7300397814865998,0.7341823353342355,0.6778826034739313,0.7636978936835624,0.7183788141541044,0.7108282733497074,0.7365373351019804,0.7017330948989231,0.714571071335671,0.7097434028961085,0.7765285490750774,0.7358210883739591,0.7039060022370146,0.714990547744934,0.7814846841920714,0.7032849437046808,0.7366310192076276,0.7765809853066881,0.7587635141474675,0.7894080220395856,0.6930779448539537,0.7132356304790582
125,0.7072103788140681,0.6304622101473111,0.6501268824733465,0.6397402138404731,0.6398498845779287,0.8639638258166764,0.8639638258166764,,0.6407448771025376,0.6373604033510063,0.6341902834555514,0.6464680039234453,0.7356668757184096,0.6571842290341073,0.6209053166247057,0.641706510470024,0.7337080653666272,0.7514642957328002,0.7042645407620869,0.6571820931935896,0.6889980112345813,0.7361100657733174,0.6831082105718964,0.6706106135975151,0.642802354962202,0.7226198754485073,0.7001680159577899,0.7122550343008993,0.6762904031324497,0.6636565051293096,0.6845968821548996,0.6386838024478655,0.6859016197282529,0.7207602843766242,0.6592963858657358,0.6992512983183502,0.6723645327194969,0.6776461945147283,0.6709199805694083,0.7347456624837276,0.6691671932257858,0.6789208482705764,0.6811319944756764,0.723869564007046,0.6834574217974074,0.7092660241236218,0.7384735826593475,0.6992760580150542,0.7122618956172856,0.6509553979863734,0.6596915964874033
126,0.6580086016149386,0.6533716259064002,0.6356450324516034,0.6478164822231584,0.6634139366270116,0.6692630537797569,0.6692630537797569,0.6407448771025376,,0.6653736871396155,0.6673314717851805,0.663985947614584,0.6561555125355567,0.6277503935630971,0.6538940786168269,0.6488281169634248,0.6465784475275433,0.6711943932584753,0.7490587977211182,0.6962459815123874,0.7540179082651809,0.671283751981719,0.6700660872134037,0.6911596487760878,0.7141139534181273,0.6585085369217635,0.6700318314940504,0.6610544185638603,0.6191043340703953,0.6550958152386945,0.6754659911179393,0.6668299520074737,0.6805474008014638,0.5983293475313922,0.6752772709902779,0.6720029700797523,0.6343369100228996,0.6612771500404216,0.6259147215783617,0.6565676419843436,0.7184689010243758,0.7454068971674388,0.7393122007203998,0.6524452736309361,0.757857552570061,0.7328129666082578,0.6587379689783313,0.6506943775180041,0.7174001368371979,0.6954511990453346,0.6898626480144197
127,0.6779967358549179,0.638189078025905,0.6411101425202472,0.6361171254397833,0.6368148638284811,0.6761226581937184,0.6761226581937184,0.6373604033510063,0.6653736871396155,,0.6590115428143453,0.6017219863331759,0.6674551399308195,0.6508733940992403,0.708465968805547,0.6337464479830113,0.6824055598985741,0.688991876686398,0.642091959666124,0.6415167677670042,0.6884760290835967,0.6516067103401031,0.7791667369790923,0.7328165112901436,0.7237651844809574,0.6438848804983379,0.6686731719153984,0.6499164242434934,0.6755563236218505,0.617523851612518,0.6557004800044257,0.732725996182598,0.678796578814762,0.6411168562452169,0.6460497984770852,0.6492875189138514,0.6352858474850948,0.8118629968044377,0.6666712692346005,0.6258421103062205,0.6230453180787824,0.6934942585075476,0.6063658628079711,0.653777381037429,0.7046423874617639,0.687207852949754,0.5999924934889838,0.6669619761027437,0.7241961071499311,0.7220032941149259,0.6411741279709389
128,0.6133220272288636,0.5874251062843804,0.638119936944669,0.6226012944858393,0.6050928783016971,0.6389995957149859,0.6389995957149859,0.6341902834555514,0.6673314717851805,0.6590115428143453,,0.6276693762436084,0.5910484476765316,0.5961148793775304,0.633949393850197,0.6075606936235355,0.6286248641306916,0.6229574031922546,0.6135562973322105,0.6213450025250844,0.6671495142249713,0.598063609632627,0.6896063431645051,0.7166159753983246,0.7615204545804726,0.6096791433967945,0.6227472733349504,0.5925671055407091,0.5975805660959195,0.6125782635551621,0.6475846369540272,0.6718743037749035,0.6007673120881017,0.6151789465525912,0.5956392402831974,0.6408657910346189,0.5876601742084884,0.6487929297953511,0.606870211960288,0.6064800580233153,0.5959032921850604,0.690703138842391,0.6043395595771637,0.6152286158148793,0.7055845808685836,0.693201718912116,0.5913861729831928,0.5924580025407569,0.6595168597856651,0.721594333361873,0.630154763796467
129,0.6861181289525375,0.7227112112922836,0.7279908878138627,0.7308786026106275,0.7252574871801017,0.6816593074451827,0.6816593074451827,0.6464680039234453,0.663985947614584,0.6017219863331759,0.6276693762436084,,0.6830779852870932,0.6328576455935967,0.6421923500802429,0.7233273785837105,0.6645274782382359,0.7026758569622049,0.7166989139824539,0.8094270194256912,0.6459904292000761,0.7020699948769294,0.6134224781967765,0.6561025096867059,0.6548532241494007,0.7378906476299708,0.7697860095432556,0.6919330278413729,0.6711427448750259,0.8106471430433935,0.8087596816235958,0.6374378953429916,0.7243799091360877,0.5847173268273218,0.7253288281331329,0.6885920376826652,0.7081427204058418,0.6471758936996355,0.6871328655197753,0.7605250402212268,0.7223776592928886,0.6768873055359519,0.6861817675237534,0.689190013399765,0.6645231425636615,0.6725603394524893,0.6951892933693951,0.6882346144976392,0.6873743143613869,0.6414410124229498,0.7841129152870412
130,0.8401276872062033,0.707878412146131,0.6939594915986135,0.6672294409359247,0.7035455202675985,0.7841397014597673,0.7841397014597673,0.7356668757184096,0.6561555125355567,0.6674551399308195,0.5910484476765316,0.6830779852870932,,0.6977299935204988,0.6497345355407382,0.6808191985111127,0.7531111735517143,0.7812610455468347,0.7677256325971404,0.7098723242252055,0.6824567444242218,0.8833254327486567,0.6790920706518364,0.6933465588091009,0.6505588510662168,0.7979872013754779,0.7746126567682777,0.7279837992589447,0.7303682962278746,0.7093298849890651,0.7577965437905482,0.6625908978037147,0.7906956009747803,0.6775384117052339,0.8282167368819802,0.7541994476472005,0.7603077941238149,0.7317460414987076,0.7282864498670019,0.7662964276367341,0.7398644098698127,0.6864953330266534,0.7298259258354102,0.8474350105461396,0.6695249681382316,0.7249908967106565,0.7878679023143841,0.8157782137011116,0.7817092805424326,0.6706969057533065,0.7066637770730589
